127.0.0.1 - - [20/Nov/2024:15:02:16 +0800] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:48 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:49 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:51 +0800] "GET /javaweb/login HTTP/1.1" 200 1002
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:55 +0800] "POST /javaweb/login HTTP/1.1" 200 1410
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:13:58 +0800] "GET /javaweb/products HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:15 +0800] "GET /javaweb/fruit/read HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:21 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:21 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:21 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:21 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:21 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:21 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /javaweb/ HTTP/1.1" 200 2469
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:22 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:14:24 +0800] "GET /javaweb/products HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:02 +0800] "GET /javaweb/products HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:03 +0800] "GET /javaweb/order HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:50 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:51 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:52 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:53 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:54 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:56 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:15:58 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:17:06 +0800] "GET /javaweb/order HTTP/1.1" 200 3113
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:17:07 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:09 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:10 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:11 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:12 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:13 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/products HTTP/1.1" 200 2968
0:0:0:0:0:0:0:1 - - [20/Nov/2024:15:18:14 +0800] "GET /javaweb/css/buttons.css HTTP/1.1" 200 497
